gene_name	cluster_id
Cyp12b2	35
Tpi	35
oys	35
colt	35
CR32218	35
CLIP-190	35
CG32368	35
cer	35
CG18659	35
RpS26	35
RpL22	35
Sox14	35
mav	35
Glycogenin	35
AGBE	35
RpL39	35
Synd	35
CG10512	35
MESR3	35
RpL30	35
CG9917	35
CG30069	35
pr	35
CG32354	35
Mvl	35
RpL28	35
RpS23	35
CG31808	35
CG7029	35
LRP1	35
Plod	35
MSBP	35
Thor	35
Moe	35
AnxB10	35
CG4297	35
CG17026	35
CG12163	35
Dic1	35
FASN1	35
Tctp	35
Pgm	35
Mtl	35
RpL35A	35
Xbp1	35
RpS19a	35
CG7920	35
CG8417	35
CG12171	35
aph-1	35
Rho1	35
betaggt-II	35
rho	35
Adi1	35
CG11781	35
SP2637	35
fabp	35
RpL26	35
jar	35
Svil	35
pAbp	35
CG30022	35
RpL11	35
CG15111	35
CG1907	35
scramb1	35
CG5991	35
Grip84	35
RpS16	35
CG12795	35
sick	35
Pgk	35
CG13868	35
Sod1	35
RpS21	35
Fdx2	35
CG2765	35
Rab18	35
RpS12	35
CG8475	35
CG1998	35
CG18135	35
DOR	35
CG16743	35
CG16721	35
Jafrac1	35
wmd	35
CG17556	35
wun2	35
RpS5a	35
PHGPx	35
AdipoR	35
Baldspot	35
spi	35
CG5273	35
scyl	35
CG7694	35
CG32039	35
Ptp10D	35
BI-1	35
Grx1	35
cv-2	35
CG4404	35
stas	35
scrib	35
l(3)05822	35
CD98hc	35
InR	35
S	35
Pdf	36
AstC	36
CG17777	36
bru3	36
CG18599	36
CG2269	36
bi	36
CG13054	36
tim	36
IA-2	36
7B2	36
vri	36
fax	36
Clk	36
cry	36
Dh44	36
Sytbeta	36
CG7191	36
Dr	36
amon	36
Gpb5	36
Df31	36
Mmp2	36
Tbh	36
CG15537	36
DIP-beta	36
Hipk	36
Rgk2	36
CG6123	36
CG43222	36
VGlut	36
Eip63F-1	36
Nplp1	36
CG32264	36
CG30172	36
Rfx	36
AstC-R2	36
rad	36
cwo	36
Glo1	36
Phm	36
Ac13E	36
nmo	36
CG31760	36
Flo1	36
tsr	36
Pcd	36
oc	36
pros	36
CG13551	36
nrv1	36
CG1275	36
Calr	36
Hsp23	36
CG44837	36
Pdfr	36
Magi	36
CG33169	36
CG13408	36
TkR86C	36
CG18467	36
Rab2	36
brat	36
Cp1	36
CG13248	36
per	36
spab	36
DIP-delta	36
Alk	36
CG42389	36
Rac1	36
CG31475	36
CG31140	36
CtsB1	36
cathD	36
Pvr	36
CR45825	36
Pdi	36
CR31451	36
Cirl	36
RpL10Ab	36
TrissinR	36
Eip93F	36
REPTOR-BP	36
RhoGAPp190	36
CG12290	36
CG43324	36
CG43737	36
Hsp27	36
CG9391	36
RpS13	36
CG44247	36
CG43102	36
Uch	36
CG12163	36
CG43658	36
RpL18A	36
CngB	36
CG5110	36
CG32369	36
Spase22-23	36
CG6184	36
klg	36
VhaAC45	36
Moe	36
Sfxn1-3	36
ap	36
CG5174	36
gce	36
CG34353	36
RpS19a	36
CG32052	36
CG17272	36
beat-IV	36
TMS1	36
Myo81F	36
CG17075	36
CG8613	36
CR42862	36
Tapdelta	36
Dhpr	36
CG8331	36
Hsc70-3	36
poly	36
NFAT	36
Ptpmeg2	36
sli	36
CrebA	36
CG12384	36
Btk29A	36
Sdc	36
Gdi	36
CG32809	36
CG13229	36
CadN2	36
mAChR-B	36
CR44320	36
CG42340	36
twr	36
CG43759	36
Myc	36
CG32485	36
RpL4	36
CG4199	36
CG4577	36
2mit	36
Smox	36
zld	36
CG15236	36
Manf	36
alpha-Spec	36
chn	36
Dop2R	36
CG4629	36
RpL30	36
CG11221	36
CG8909	36
Pis	36
CG5885	36
pdm3	36
Nrt	36
CG8405	36
RpL39	36
ssx	36
CG42394	36
plum	36
CG1504	36
br	36
CG46301	36
Pde8	36
pre-rRNA:CR45845	36
tyf	36
oaf	36
Hsp67Ba	36
CG1648	36
CG12541	36
sr	36
CG12594	36
eys	36
sNPF-R	36
CG2016	37
Eaat1	37
CG15522	37
CG14274	37
Octbeta2R	37
hbn	37
Crz	37
CG34351	37
Mmp2	37
GILT1	37
CG9932	37
orb	37
Drep3	37
AMPdeam	37
CG34355	37
CG11000	37
ome	37
CG43795	37
Nrg	37
Rbp6	37
CG11221	37
Ets65A	37
5-HT1A	37
CG42594	37
Rgk3	37
tok	37
CG43078	37
Sodh-2	37
CG13784	37
CG42673	37
Fur1	37
VepD	37
Awh	37
Nckx30C	37
Frq1	37
slgA	37
cindr	37
para	37
nAChRalpha7	37
CG15117	37
SP1029	37
CG1688	37
CG32982	37
rdgA	37
Jupiter	37
Got1	37
tna	37
sdt	37
Galphao	37
ort	37
CG13594	37
CG42340	37
trn	37
AstC-R1	37
Drep1	37
Sh	37
dally	37
CG6044	37
Appl	37
CG3257	37
CG33111	37
Prosap	37
Cks30A	37
X11Lbeta	37
CG42709	37
SoxN	37
CG10089	37
CG42450	37
CG5758	37
Gs1	37
beat-IIb	37
Plod	37
Mid1	37
Npc2a	37
Ggamma30A	37
oc	37
5-HT1B	37
jp	37
Lac	37
CG33639	37
beat-IIa	37
RhoGAP19D	37
Glut1	37
dnc	37
CG32549	37
CG13995	37
trol	37
scro	37
Flo2	37
ST6Gal	37
CG33700	37
CG42492	37
CG7991	37
hdc	37
pHCl-1	37
ImpL3	37
CG9518	37
CG11191	37
CG18549	37
Tsp97E	37
CR43334	37
kek3	37
Sox102F	37
Sema2b	37
CG44314	37
Eip74EF	37
GABA-B-R1	37
Tsp42Ef	37
Eip63F-1	37
CG32521	37
Rdl	37
CG4341	37
Gbeta13F	37
corto	37
nrv3	37
Nrt	37
CG3345	37
GC1	37
Eip93F	37
tsr	37
dpr16	37
RpL28	37
CG31637	37
DPCoAC	37
HmgD	37
CG15630	37
CG17816	37
ETHR	37
Gycbeta100B	37
CG44838	37
ths	37
CG3164	37
Rala	37
Adk1	37
CG18766	37
Pka-C1	37
CG32206	37
kek2	37
CR46006	37
ct	37
tld	37
fok	37
ftz-f1	37
CG43737	37
mt:ND3	37
CG31145	37
CG12038	37
chrb	37
NetB	37
CG34370	37
CG30015	37
Tina-1	37
RpL23	37
futsch	37
CG9650	37
MESR3	37
KFase	37
PH4alphaEFB	37
cac	37
CG13506	37
CG42392	37
wry	37
kcc	37
CG17556	37
CR44030	37
RpL37A	37
RpS11	37
put	37
Nedd4	37
RpL27A	37
Gfrl	37
CG16974	37
Glut4EF	37
FucTA	37
Mob2	37
kay	37
Argk	37
Men	37
Non1	37
fru	37
Dscam2	37
ckn	37
CG32448	37
CG1640	37
Rim2	37
app	37
mt:lrRNA	37
Synd	37
Gadd45	37
Rab27	37
tutl	37
Mdh1	37
CG42265	37
CG42337	37
ASPP	37
Syn1	37
CG30172	37
SP2353	37
tau	37
RpS30	37
Vps28	37
stai	37
CG4587	37
7B2	37
CG42747	37
SIFaR	37
mt:ND1	37
Rdh	37
CG6144	37
Flo1	37
hwt	37
eIF3l	37
CG15772	37
CG7985	37
norpA	37
Pka-R2	37
CG8397	37
Sidpn	37
RpL27	37
eEF1gamma	37
Ace	37
CG4297	37
Cbp20	37
Ctr9	37
Syx8	37
gpp	37
tadr	37
Vha55	37
DCP1	37
porin	37
CG3530	37
CG8300	37
CG2246	37
dnr1	37
Lcch3	37
RpL10Ab	37
csw	37
PGAP3	37
CG13364	37
Hk	37
Ref1	37
Khc-73	37
RpS3A	37
Ptpmeg2	37
CG14777	37
Cp110	37
Sod1	37
CG3434	37
PHGPx	37
TfIIA-L	37
CG33543	37
Cow	37
wkd	37
akirin	37
alphaTub84B	37
Vps29	37
Ptp4E	37
Pi3K21B	37
alph	37
Ppa	37
gish	37
CG11137	37
CG12343	37
kek5	37
mRpL10	37
Ubc10	37
CG7920	37
CG31360	37
lola	37
CG31690	37
beta-Spec	37
Ephrin	37
Ziz	37
CG11279	37
betaggt-II	37
unc80	37
oaf	37
unc79	37
na	37
Unc-76	37
CG43778	37
S6KL	37
MED10	37
CG34383	37
Arpc4	37
Syt7	37
psq	37
ubl	37
Mlc-c	37
CG5059	37
Ac3	37
CG34117	37
l(1)10Bb	37
Rab2	37
CG17075	37
Cog7	37
CG16833	37
CG32544	37
mRpS21	37
eIF3k	37
CG11699	37
CG40045	37
eIF3h	37
CG9164	37
kug	37
Baldspot	37
CG4364	37
Mpcp2	37
CG12107	37
PheRS-m	37
CG16711	37
CG17124	37
CG1231	37
Chmp1	37
CG11134	37
Hat1	37
betaTub56D	37
lilli	37
Calr	37
bug	37
arm	37
CG34357	37
Psa	37
eIF3e	37
Arl1	37
GalNAc-T2	37
CG9384	37
loqs	37
poly	37
Kr-h2	37
RNaseX25	37
Ady43A	37
CG1882	37
CG4300	37
CG11876	37
CG2218	37
hfp	37
CG13894	37
CG33129	37
mt:ND6	37
CG11155	37
CG15237	37
puc	37
caps	37
CG44774	37
Prosbeta2	37
CG4287	37
Srp54	37
mxt	37
CG14440	37
CG11357	37
Ciao1	37
CG3792	37
Syx13	37
ringer	37
wdb	37
eca	37
CG6013	37
Tsp86D	37
Trs20	37
CG11103	37
Diap1	37
veli	37
Mgstl	37
Ran	37
HIP-R	37
CG13751	37
CLS	37
Actbeta	37
san	37
mim	37
CaMKI	37
MrgBP	37
CG42376	37
CG17270	37
Ttd14	37
TM9SF2	37
Prosbeta6	37
crn	37
Bgb	37
EMRE	37
Sec23	37
sba	37
Cdk5	37
ND-39	37
CG8177	37
eIF3g1	37
Xbp1	37
ERp60	37
Tim9a	37
CG3652	37
CG12264	37
shot	37
Sgf29	37
Roc1a	37
eIF4H1	37
CG1847	37
Syt12	37
CG13409	37
Dlc90F	37
Clic	37
Pfrx	37
CG32278	37
comm	37
CR45102	37
CSN8	37
CG2371	37
SC35	37
faf	37
Tapdelta	37
CG3618	37
mt:ND2	37
Nmda1	37
GABA-B-R2	37
CG2680	37
Trh	38
SerT	38
Vmat	38
JhI-21	38
Ddc	38
CG2269	38
Pu	38
7B2	38
Pcd	38
IA-2	38
CG1275	38
Sytbeta	38
CG43222	38
CG4199	38
CG4577	38
Imp	38
Phm	38
Dh44	38
Pka-R1	38
CG18467	38
prim	38
bru3	38
Pal2	38
Ptp99A	38
CG32017	38
svr	38
unc-13-4A	38
5-HT1A	38
jdp	38
Dhpr	38
bma	38
Alk	38
CG34155	38
DIP-theta	38
CG12237	38
Dop2R	38
Vsx2	38
CG10804	38
fax	38
CG45002	38
DIP-delta	38
CG13248	38
Cirl	38
VhaAC45	38
Gpb5	38
CG8909	38
CG11317	38
CD98hc	38
CG42750	38
Vsx1	38
CG14024	38
AstA-R1	38
Dscam3	38
FMRFaR	38
Rac1	38
CG13408	38
amon	38
CG46301	38
beat-Ia	38
rad	38
CG33543	38
Hsc70-3	38
fred	38
CG42394	38
salr	38
br	38
CG15537	38
CG2016	39
CG42540	39
CG6044	39
CG1358	39
CG34355	39
CG3822	39
Npc2a	39
CG33777	39
VepD	39
nAChRalpha7	39
Argk	39
CG42450	39
CG34384	39
CG13698	39
VGlut	39
bi	39
Scp2	39
CG5910	39
Pde11	39
CG43729	39
otk2	39
Pkc53E	39
CngA	39
Eip63F-1	39
CG9650	39
fd59A	39
Fim	39
CR43856	39
Sulf1	39
mspo	39
Nckx30C	39
CG33639	39
CG45781	39
Rtnl1	39
Dgk	39
CG9896	39
ort	39
Pde6	39
Octbeta1R	39
trio	39
Ace	39
Cngl	39
hbn	39
oc	39
scro	39
orb	39
CG14509	39
CG31808	39
dpr8	39
Cbp53E	39
CG10384	39
CG42392	39
CG14757	39
fkh	39
CG9164	39
stai	39
sra	39
norpA	39
Mmp2	39
Tsp66E	39
CR45312	39
SIFaR	39
CR45706	39
cpx	39
SP1029	39
kay	39
CG8398	39
CG43078	39
CG32333	39
levy	39
RpL23	39
CG17839	39
nSyb	39
CG13384	39
Nna1	39
nolo	39
Frl	39
CG32647	39
oaf	39
mtd	39
GluRIA	39
Fas3	39
CG17544	39
Con	39
CG6329	39
Pdk	39
msi	39
Nhe2	39
ATPsynbeta	39
CG11000	39
nAChRalpha3	39
CG15630	39
porin	39
CenG1A	39
Ac13E	39
CG42492	39
Fife	39
FMRFaR	39
Syt7	39
otk	39
shi	39
dally	39
Syx13	39
Eip93F	39
Got1	39
Gfrl	39
CG11319	39
Gasz	39
CG17321	39
CG9328	39
glec	39
CG10089	39
IscU	39
CG31324	39
Fas2	39
Nmda1	39
Syn1	39
CR44943	39
CG17124	39
CG14853	39
kek3	39
tna	39
para	39
Tsp97E	39
CG11638	39
MRE23	39
Tina-1	39
Ady43A	39
P5CDh1	39
COX6B	39
CG30463	39
CG15186	39
CR46006	39
CG30116	39
GluRIB	39
CG12541	39
CG14372	39
CG32544	39
GABA-B-R1	39
KrT95D	39
nrv3	39
CG42240	39
eIF3m	39
CG2680	39
CG1688	39
CG3257	39
eEF1alpha2	39
CG9384	39
CG32428	39
smog	39
Csp	39
dysc	39
Syngr	39
SdhB	39
uzip	39
CG10082	39
sdt	39
CG42324	39
CG16833	39
RabX1	39
dpr21	39
CG42795	39
COX8	39
CG10804	39
ftz-f1	39
shot	39
hdc	39
CG43737	39
CG32278	39
Pde9	39
CG7378	39
Sod1	39
ND-20	39
Vps28	39
CG42376	39
kdn	39
CG34357	39
CG12994	39
CG44837	39
Fie	39
HmgZ	39
CG14777	39
ATPsynB	39
CaMKI	39
MCU	39
oys	39
Rim2	39
ATPsynF	39
ASPP	39
GC1	39
Corin	39
l(1)G0334	39
RFeSP	39
Ih	39
Syt12	39
snRNA:7SK	39
Pli	39
CG3726	39
RhoGAP93B	39
CG11474	39
Eip63E	39
tai	39
CG3860	39
SdhD	39
Syt1	39
ND-51	39
CG15478	39
RpS3A	39
alph	39
CG13220	39
CG7920	39
Rab26	39
CG18815	39
ppl	39
CG30373	39
Wbp2	39
CG2224	39
blw	39
CG43143	39
pzg	39
CG42260	39
Got2	39
ND-MWFE	39
Cbp20	39
ND-B14.5B	39
Ac76E	39
Gbeta13F	39
UQCR-14	39
sws	39
sfl	39
sky	39
SelR	39
CG13917	39
UQCR-11	39
ATPsynD	39
CG34393	39
ND-24	39
CG42700	39
AhcyL1	39
Galphao	39
sqh	39
Pal2	39
CG43740	39
Non1	39
CG14483	39
CG11752	39
ATPsynG	39
roh	39
CG14715	39
CG5010	39
CG14407	39
COX5A	39
Hk	39
Ald	39
Kif3C	39
CG7407	39
ND-15	39
Rab3	39
corto	39
kat-60L1	39
ATPsynO	39
La	39
siz	39
Lcch3	39
Eip74EF	39
COX5B	39
CG5027	39
tau	39
PKD	39
ATP8B	39
CG31687	39
GIIIspla2	39
ND-39	39
eIF3d1	39
PHGPx	39
Hers	39
RpL5	39
CG13894	39
AP-1sigma	39
P5cr	39
l(3)neo38	39
UQCR-C2	39
CG18135	39
eIF3l	39
Cisd2	39
eIF3k	39
SdhC	39
ND-PDSW	39
Hsc70-5	39
mRpL10	39
brp	39
TBC1D16	39
Tom7	39
CG15431	39
RpL35	39
CG32448	39
CG31688	39
CG2258	39
CG10672	39
Itp-r83A	39
dpr11	39
Dgkepsilon	39
COX7A	39
HIP-R	39
vig	39
Mdh2	39
Oli	39
ATPsyndelta	39
CG11876	39
CG6144	39
CG1902	39
Syt4	39
CG34117	39
ND-23	39
CG4341	39
CG11267	39
CG17556	39
CG13751	39
gpp	39
CG18265	39
Pdxk	39
SdhA	39
CG7430	39
l(1)G0156	39
Cp110	39
Sep4	39
RpS14b	39
CG44242	39
ND-19	39
CG7971	39
Fs(2)Ket	39
Pep	39
CG44838	39
CG12264	39
pnut	39
rt	39
Syx6	39
ND-B16.6	39
ND-B17.2	39
eIF3b	39
Vps24	39
CG11076	39
Dlc90F	39
Sod2	39
pgant2	39
D1	39
ND-B14	39
EndoA	39
Mpcp2	39
l(3)87Df	39
Hsc70-4	39
CG14441	39
CHMP2B	39
CG14806	39
Ptp10D	39
CG3955	39
CG4678	39
CR41597	39
SNRPG	39
SPoCk	39
unc-104	39
CG13364	39
SkpA	39
sgg	39
CG33203	39
Rab3-GEF	39
cype	39
ox	39
Gbeta5	39
COX7C	39
CG3107	39
Ddr	39
CG9784	39
mRpS5	39
Vps25	39
ATPsyngamma	39
Nacalpha	39
NAT1	39
ths	39
CG11357	39
ATPsynCF6	39
CG2218	39
CG13623	39
UQCR-C1	39
Syx8	39
UQCR-6.4	39
CG5028	39
CG14817	39
l(1)G0255	39
Droj2	39
CG9249	39
veli	39
CG4789	39
Ctr9	39
Aplip1	39
Gadd45	39
vvl	40
Vsx2	40
CG9896	40
Cbp53E	40
pyd	40
Vsx1	40
beat-IIIc	40
CG31475	40
nAChRalpha6	40
scro	40
CG42541	40
CG31221	40
mspo	40
CR46003	40
dpr1	40
Rdl	40
Tk	40
dpr6	40
erm	40
nmo	40
Liprin-gamma	40
CG13685	40
CG9650	40
CG11768	40
CG17839	40
pigs	40
msi	40
pHCl-1	40
CG42238	40
Ace	40
CG42458	40
Fili	40
CG42342	40
Fas3	40
Ten-a	40
RapGAP1	40
CG42340	40
hwt	40
TM4SF	40
fred	40
Mp	40
CG3655	40
CG9932	40
St3	40
igl	40
AstC-R2	40
cpo	40
Atox1	40
tna	40
mtd	40
CG34371	40
klg	40
Dscam2	40
alc	40
beat-VI	40
DnaJ-1	40
CG7582	40
kek5	40
CG32486	40
VAChT	40
5-HT2A	40
ftz-f1	40
Ih	40
mamo	40
dpr2	40
CG12991	40
CG32206	40
PIP4K	40
Esyt2	40
CG6959	40
DIP-eta	40
Snap25	40
Pdfr	40
CG32647	40
otk	40
sosie	40
CG31324	40
Syn1	40
Nlg4	40
CR44997	40
Sytalpha	40
Eip74EF	40
CG15309	40
Pde1c	40
CG8916	40
qvr	40
CR30055	40
CG34354	40
l(3)neo38	40
CG3955	40
CG10082	40
glec	40
CG17454	40
CG33229	40
tai	40
ap	40
CG30116	40
emc	40
Ac78C	40
Pur-alpha	40
nkd	40
Ppa	40
CG43737	40
Hs6st	40
MED21	40
CG14509	40
Atg8a	40
Mctp	40
inaE	40
jigr1	40
CG2082	40
fok	40
sky	40
CG42346	40
luna	40
CG44838	40
wry	40
CadN	40
Adk1	40
HmgZ	40
dpr9	40
CG17716	40
CG1648	40
ed	40
CG6330	40
CG6867	40
mtt	40
CR44317	40
CG13229	40
GABA-B-R3	40
dpr3	40
CG11076	40
CG43143	40
beat-IIa	40
CG42524	40
Gfrl	40
CR46006	40
bab2	40
Dys	40
Hsp70Bc	40
alphagamma-element:CR32865	40
CG31997	40
DIP-theta	41
vvl	41
CG9896	41
Cbp53E	41
Syp	41
Rbp6	41
Ggamma30A	41
Bx	41
glec	41
Dop2R	41
Tk	41
scro	41
Rbfox1	41
Ten-a	41
5-HT2A	41
Epac	41
rdgA	41
Pka-C3	41
CG4341	41
CG31814	41
Mmp2	41
Pdp1	41
Ih	41
CG31221	41
ct	41
CG31690	41
CG34383	41
Gycbeta100B	41
DIP-eta	41
CG31324	41
cpo	41
CG42817	41
kirre	41
tna	41
Rdl	41
CG15236	41
CG11000	41
qvr	41
CG42541	41
Slob	41
beat-VI	41
PIP4K	41
nrv3	41
Rh7	41
Pdfr	41
Nckx30C	41
hppy	41
VAChT	41
CG8916	41
Octbeta1R	41
igl	41
ftz-f1	41
inaE	41
CG11752	41
RpL34b	41
Teh2	41
CR46006	41
CG12290	41
DopEcR	41
Ip259	41
SdhD	41
Pvf3	41
COX8	41
CG17124	41
Non1	41
ap	41
dpr9	41
fz	41
ND-51	41
Pitslre	41
COX5B	41
CG32795	41
eIF4B	41
CG17716	41
Ace	41
CG43729	41
ND-23	41
Pde9	41
crb	41
sif	41
Hk	41
CG8245	41
stai	41
Npc2a	41
CG41128	41
ATPsynF	41
CG5028	41
l(3)neo38	41
gpp	41
eIF3k	41
MESK2	41
mamo	41
ND-AGGG	41
tipE	41
shakB	41
levy	41
mRpL55	41
roh	41
scrt	41
CR44320	41
ckn	41
CG8229	41
nAChRalpha3	41
dpr6	41
CG44422	41
CG32647	41
rdo	41
CG7920	41
CG15630	41
CG42392	41
CG5151	41
Eip75B	41
Nlg2	41
CG9171	41
Pkc53E	41
wry	41
CG3104	41
Syt7	41
Mpcp2	41
CR43148	41
Ptp99A	41
ATPsynbeta	41
ND-MLRQ	41
CG33181	41
NK7.1	41
mspo	41
erm	41
CG34113	41
Nadsyn	41
glob1	41
CG32066	41
CG14431	41
ND-B17.2	41
cmpy	41
CG17839	41
emc	41
flw	41
para	41
pHCl-1	41
CG9705	41
CG9650	41
ATPsynCF6	41
MYPT-75D	41
SPR	41
Tbh	41
sun	41
Tl	41
CG43902	41
dpr2	41
CG10866	41
CG43740	41
CG34114	41
CG44837	41
pan	41
GABA-B-R3	41
DAT	42
ple	42
Vmat	42
Fer2	42
JhI-21	42
Ddc	42
DIP-delta	42
CG43729	42
Pu	42
kek1	42
Dhpr	42
CG3823	42
CG42817	42
Dop2R	42
sick	42
Bx	42
hth	42
Appl	42
Lim1	42
CG42342	42
dmrt99B	42
CG10384	42
mbl	42
Pcd	42
scro	42
CG1402	42
CG17193	42
CG2269	42
bru3	42
Pvf3	42
Cad87A	42
CG9932	42
Mmp2	42
fz2	42
7B2	42
Ac78C	42
CG13759	42
CG31760	42
fax	42
CG30172	42
CG3104	42
side	42
rdgA	42
Pde9	42
mub	42
beat-Vc	42
CG6145	42
sty	42
CG1275	42
Pde1c	42
CG18467	42
CG15537	42
CG42750	42
nvy	42
Act5C	42
Dh44-R1	42
amon	42
erm	42
dati	42
beat-Va	42
Oamb	42
beat-Vb	42
VhaAC45	42
CG8726	42
CG31814	42
Ktl	42
Dscam2	42
His3.3B	42
CD98hc	42
Calx	42
Phm	42
CG13743	42
Con	42
glob1	42
Alk	42
CG43324	42
Atf3	42
CG43222	42
Pal2	42
nkd	42
CG5281	42
CG11317	42
ringer	42
CG13054	42
CG32683	42
CG11151	42
Ac13E	42
Pax	42
Sytbeta	42
Dop1R1	42
LpR1	42
Rgk1	42
CG9368	42
Tango13	42
klg	42
CG34384	42
CG43102	42
Ppcs	42
RhoGAP102A	42
nolo	42
Rgk3	42
CG15236	42
sn	42
cno	42
sli	42
stai	42
Cals	42
pxb	42
CG1943	42
CG4297	42
CG11000	42
Dgk	42
CR45332	42
dpr16	42
CG6959	42
GABA-B-R3	42
Rab26	42
CG33543	42
olf413	42
CG17716	42
Sptr	42
SP2353	42
CG42361	42
CG4502	42
nAChRalpha1	42
D	42
CR44024	42
sfl	42
CG8641	42
nAChRalpha2	42
unc-104	42
bru1	42
FMRFaR	42
CG34357	42
Fas2	42
CG5068	42
Eip63F-1	42
Uev1A	42
uzip	42
CG30116	42
Lerp	42
5-HT2A	42
CG13995	42
CG15312	42
Trx-2	42
Sox21b	42
CR45333	42
Nos	42
CG12594	42
CG34155	42
AstC-R2	42
CG42748	42
Ets65A	42
app	42
Pde11	42
SLO2	42
Nmdar2	42
ths	42
fz	42
dpr11	42
CG4658	42
br	42
CG34353	42
CG4250	43
regucalcin	43
CG14629	43
Col4a1	43
Ppn	43
CG5080	43
CG17574	43
Karl	43
CG43236	43
Cp1	43
Hml	43
CG34331	43
Inos	43
lectin-28C	43
CG10131	43
lectin-24Db	43
Sr-CI	43
nAChRbeta3	43
CtsB1	43
NtR	43
vsg	43
CG4950	43
CG33494	43
CG42369	43
NimB2	43
CG42711	43
CG6084	43
CG6310	43
NimC1	43
Act42A	43
Ance-5	43
CG1092	43
Fer2LCH	43
Fer1HCH	43
CG42807	43
CG15098	43
CG31777	43
NimB3	43
cer	43
NimB5	43
CG9372	43
SPARC	43
Idgf2	43
CG6910	43
jtb	43
eEF1alpha1	43
CG5397	43
NimB4	43
mthl2	43
LanB1	43
CG4927	43
Drs	43
betaTub60D	43
eater	43
CG6553	43
Idgf6	43
Mec2	43
CG4259	43
LpR2	43
vkg	43
CG15347	43
Idgf1	43
crq	43
Obp99c	43
CG13488	43
Jabba	43
LanA	43
yellow-f	43
CG44325	43
CR44133	43
fat-spondin	43
CG3505	43
CG8501	43
CG11400	43
CG13315	43
NimB1	43
CG34437	43
CG11686	43
Glt	43
srp	43
CG10359	43
CG13117	43
Tsp42Ed	43
CG32091	43
Cyp4d8	43
CG6891	43
cib	43
tsr	43
CG13283	43
CG5958	43
CG8586	43
CG14526	43
Arpc3B	43
CG1572	43
Hexo2	43
CG5613	43
CG14523	43
Syb	43
CG43103	43
yellow-g	43
NimC4	43
Sap-r	43
CG34253	43
cathD	43
CecC	43
Cyp6d5	43
Zip99C	43
LanB2	43
CR32194	43
CG12065	43
RhoL	43
CG15695	43
PGRP-SA	43
CG42867	43
GstO3	43
CG31778	43
RpS13	43
Lamp1	43
Jupiter	43
modSP	43
Adgf-A	43
olf186-M	43
firl	43
Gel	43
NimC2	43
CG30148	43
et	43
Npc2a	43
PGRP-LF	43
Rho1	43
pnr	43
Prip	43
CG30046	43
RpL27A	43
RpL39	43
Cys	43
CG31445	43
CG8738	43
RpLP1	43
CG33926	43
He	43
CG30456	43
CG5390	43
PGRP-LC	43
Rac2	43
Tis11	43
Akap200	43
RpLP2	43
ced-6	43
Mtk	43
Nplp2	43
fax	43
CG6701	43
CG9629	43
Rel	43
nec	43
chic	43
ninaD	43
Chd64	43
RpL13A	43
RpS20	43
CG33460	43
CG8066	43
CG18249	43
Pdi	43
CG13585	43
Gbp2	43
CG2493	43
Vha68-2	43
Obp83cd	43
psh	43
CG8046	43
MP1	43
AnxB9	43
RpS23	43
zfh1	43
CecA2	43
CG10026	43
CG4822	43
CG31689	43
Cyp6a23	43
RpS21	43
GstE12	43
CG30344	43
LManII	43
CG3831	43
scf	43
RpL10Ab	43
CR43432	43
Ance	43
pinta	43
CG8539	43
RpL30	43
egr	43
CG12163	43
mth	43
Cyp311a1	43
RpS5a	43
CG5002	43
Spn27A	43
NijA	43
CG12012	43
AttC	43
Ugt58Fa	43
Irc	43
CG9917	43
MRE16	43
GstE6	43
CG43799	43
Spn28Dc	43
alpha-Est1	43
nrv1	43
LManI	43
Reg-5	43
Cyp4e2	43
Traf4	43
Spn88Ea	43
CG15717	43
CR43855	43
CG10126	43
Idgf3	43
Spn88Eb	43
CG17350	43
CG13631	43
Vha100-2	43
Gal	43
CG31431	43
pnt	43
CG31955	43
cv-c	43
eEF5	43
RpS15	43
beta-Man	43
Cyp6w1	43
CG3301	43
cv-d	43
RpL27	43
CG12811	43
dpp	43
CG1208	43
alpha-Est7	43
Tsp42Ee	43
CG2852	43
pes	43
pst	43
CG1146	43
RpS19a	43
Gbp1	43
CG4572	43
Aldh	43
CR42868	43
CG3328	43
Obp83ef	43
CG3091	43
Sema5c	43
CG8306	43
RpL36A	43
Tep4	43
Thor	43
RpL12	43
RpS16	43
VhaM9.7-b	43
CG5704	43
CG44085	43
RpS7	43
alc	43
RpL28	43
CG17760	43
Tre1	43
CG13559	43
RpL37A	43
CG1943	43
CG13795	43
Galphai	43
IP3K2	43
Moe	43
CG3376	43
CG3902	43
Npc2h	43
CG3164	43
CG5254	43
RpS26	43
stg	43
edl	43
Cyp9f2	43
drpr	43
Zasp52	43
Lsd-1	43
Indy	43
RpL35A	43
Act5C	43
CecA1	43
CG31313	43
CG17224	43
magu	43
Cyp6a13	43
Sox14	43
h	43
Timp	43
kar	43
RpL19	43
CG9743	43
eEF1beta	43
Cyp6a22	43
Fkbp14	43
awd	43
CG13012	43
Calr	43
CG10764	43
Cyp6v1	43
RpL18A	43
Myo61F	43
CG32276	43
PGRP-SC2	43
CR18228	43
CG15211	43
Pdxk	43
CecB	43
CG32368	43
CG8839	43
RpL41	43
CG10433	43
Pvr	43
Dip-B	43
CG32407	43
CG3609	43
CG17646	43
CG8051	43
be	43
CG6287	43
CG18343	43
CR33963	43
CG8602	43
CG5973	43
Jafrac1	43
RpL26	43
Svil	43
CG33281	43
